date	edinet_code	docTypeCode	docID
2015-07-15	E03523	140	S1005FPE
2015-07-15	E03083	140	S1005F65
2015-07-15	E01064	140	S1005FUE
2015-07-15	E00600	140	S1005FCH
2015-07-15	E00464	140	S1005FTD
2015-07-15	E02017	140	S1005G6G
2015-07-15	E01734	140	S1005G5Y
2015-07-15	E03387	140	S1005FVY
2015-07-15	E03061	140	S1005FFT
2015-07-15	E03473	140	S1005G73
2015-07-15	E03368	140	S1005F5U
2015-07-15	E03272	140	S10057IL
2015-07-15	E02848	140	S1005FZC
2015-07-15	E05314	140	S1005G4X
2015-07-15	E03217	140	S1005FTE
2015-07-15	E02328	140	S1005G4D
2015-07-15	E02621	140	S1005F1E
2015-07-15	E05607	140	S1005FYC
2015-07-15	E00636	140	S1005FZ8
2015-07-15	E00342	140	S1005FZ0
2015-07-15	E01348	140	S1005FAH
2015-07-15	E03286	140	S1005FXX
2015-07-16	E02843	120	S1005G2J
2015-07-17	E00763	120	S1005GB6
2015-07-21	E05416	140	S1005GBF
2015-07-22	E03326	120	S1005H28
2015-07-24	E01442	120	S1005HEK
2015-07-24	E03436	120	S1005HHU
2015-07-24	E23829	120	S1005GGM
2015-07-24	E05137	120	S1005HH7
2015-07-24	E03587	140	S1005HC9
2015-07-24	E00510	120	S1005HEQ
2015-07-24	E03517	140	S1005H4G
2015-07-27	E02356	120	S1005HS4
2015-07-27	E05484	120	S1005HC6
2015-07-27	E03356	140	S1005HJF
2015-07-27	E27215	120	S1005HJX
2015-07-27	E03202	140	S1005HKT
2015-07-27	E05483	120	S1005HD0
2015-07-27	E00422	140	S1005HN6
2015-07-28	E22016	120	S1005HSR
2015-07-28	E02953	120	S1005I13
2015-07-28	E04889	140	S1005I2O
2015-07-28	E04503	140	S1005HT0
2015-07-28	E05199	140	S1005HW8
2015-07-29	E01164	140	S1005HBG
2015-07-29	E02011	120	S1005IEC
2015-07-29	E00414	120	S1005I7M
2015-07-29	E01334	140	S1005I27
2015-07-29	E01435	140	S1005HEJ
2015-07-29	E00715	120	S1005HWO
2015-07-29	E05062	140	S1005I83
2015-07-29	E24248	120	S1005HMF
2015-07-29	E00578	120	S1005HR8
2015-07-30	E02417	140	S1005HQ4
2015-07-30	E05381	140	S1005IES
2015-07-30	E00281	120	S1005IPM
2015-07-30	E31060	120	S1005IO1
2015-07-30	E03478	140	S1005IO0
2015-07-30	E05680	120	S1005IEO
2015-07-30	E00482	120	S1005IJZ
2015-07-30	E05481	120	S1005HU7
2015-07-30	E22101	140	S1005IN5
2015-07-31	E04272	140	S1005J2J
2015-07-31	E01231	140	S1005I3Q
2015-07-31	E00723	140	S1005IJF
2015-07-31	E05694	140	S1005IAW
2015-07-31	E01097	140	S1005IO4
2015-07-31	E04217	140	S1005IO8
2015-07-31	E25884	120	S1005ITA
2015-07-31	E27016	140	S1005IW3
2015-07-31	E01039	140	S1005IUI
2015-07-31	E05072	140	S1005HKG
2015-07-31	E01765	140	S1005IN0
2015-07-31	E03363	120	S1005J74
2015-07-31	E04896	120	S1005J96
2015-07-31	E02009	140	S1005IXQ
2015-07-31	E05691	140	S1005IXY
2015-07-31	E05417	140	S1005IST
2015-07-31	E02146	140	S1005IRP
2015-07-31	E00932	140	S1005IA5
2015-07-31	E31386	120	S1005J1N
2015-07-31	E05562	140	S1005J7O
2015-07-31	E02089	140	S1005J0B
2015-07-31	E02371	140	S1005IS9
2015-07-31	E02794	140	S1005IFW
2015-07-31	E03343	140	S1005IK1
2015-07-31	E01123	140	S1005GLI
2015-07-31	E05328	140	S1005GM0
2015-07-31	E02753	140	S1005IJE
2015-07-31	E02142	140	S1005J00
2015-07-31	E05563	120	S1005IY9
2015-07-31	E03072	140	S1005IGD
2015-07-31	E03454	120	S1005IW9
2015-07-31	E04497	140	S1005IMT
2015-07-31	E01124	140	S1005IZQ
2015-07-31	E01999	140	S1005IYF
2015-07-31	E02097	140	S1005IJL
2015-07-31	E04498	140	S1005INO
2015-07-31	E05686	140	S1005IKI
2015-07-31	E01898	140	S1005IGY
2015-07-31	E00400	140	S1005IXJ
2015-08-03	E00977	140	S1005J6L
2015-08-03	E03521	140	S1005J91
2015-08-03	E01741	140	S1005JCF
2015-08-03	E05456	140	S1005J1R
2015-08-03	E00670	140	S1005JHX
2015-08-03	E00632	140	S1005HSS
2015-08-03	E03958	140	S1005JJU
2015-08-03	E00567	140	S1005J13
2015-08-03	E05551	140	S1005HIZ
2015-08-03	E05599	140	S1005JG6
2015-08-03	E22509	140	S1005J5E
2015-08-03	E02140	140	S1005J3X
2015-08-03	E02409	140	S1005J4G
2015-08-03	E00094	140	S1005JBZ
2015-08-03	E00373	140	S1005JB3
2015-08-03	E05524	140	S1005IB0
2015-08-03	E02858	140	S1005J9V
2015-08-03	E02569	140	S1005J1G
2015-08-03	E01590	140	S1005J52
2015-08-03	E02020	140	S1005I8Q
2015-08-03	E04510	140	S1005J1B
2015-08-03	E02129	140	S1005J90
2015-08-03	E05262	140	S1005J44
2015-08-03	E01873	140	S1005EDD
2015-08-03	E04539	140	S1005ITY
2015-08-03	E03320	140	S1005IGN
2015-08-03	E00717	140	S1005ITW
2015-08-03	E05363	140	S1005JCB
2015-08-03	E03641	140	S1005HJ5
2015-08-03	E00138	140	S1005JDK
2015-08-03	E02002	140	S1005IL0
2015-08-03	E03639	140	S1005J3T
2015-08-03	E05097	140	S1005JDC
2015-08-03	E00913	140	S1005J5L
2015-08-03	E01430	140	S1005IX2
2015-08-04	E02492	140	S1005JHF
2015-08-04	E24991	140	S1005JTD
2015-08-04	E02217	140	S1005JB1
2015-08-04	E05621	140	S1005K1H
2015-08-04	E03040	140	S1005JKM
2015-08-04	E00093	140	S1005JJ3
2015-08-04	E04795	140	S1005J7N
2015-08-04	E00492	140	S1005K8P
2015-08-04	E01885	140	S1005JTB
2015-08-04	E04153	140	S1005K9A
2015-08-04	E03549	140	S1005J40
2015-08-04	E02389	140	S1005JMK
2015-08-04	E01413	140	S1005JR3
2015-08-04	E03567	140	S1005JLI
2015-08-04	E00473	140	S1005JXD
2015-08-04	E01730	140	S1005JRM
2015-08-04	E01766	140	S1005JSN
2015-08-04	E02782	140	S1005JGF
2015-08-04	E00934	140	S1005JOV
2015-08-04	E05090	140	S1005I4R
2015-08-04	E02879	140	S1005JHH
2015-08-04	E01122	140	S1005JRW
2015-08-04	E01333	140	S1005JNU
2015-08-04	E05029	140	S1005JNR
2015-08-04	E01121	140	S1005JYH
2015-08-04	E03588	140	S1005IBA
2015-08-04	E03746	140	S1005JW9
2015-08-04	E05309	140	S1005JUS
2015-08-04	E02525	140	S1005J9F
2015-08-04	E01760	140	S1005JS2
2015-08-04	E01264	140	S1005JSZ
2015-08-05	E02528	140	S1005K56
2015-08-05	E03554	140	S1005JB6
2015-08-05	E01926	140	S1005J5O
2015-08-05	E30124	140	S1005KSA
2015-08-05	E01018	140	S1005JQT
2015-08-05	E04147	140	S1005JSB
2015-08-05	E22461	140	S1005K0T
2015-08-05	E01630	140	S1005KDF
2015-08-05	E01731	140	S1005K9E
2015-08-05	E01896	140	S1005JD8
2015-08-05	E00218	140	S1005JTT
2015-08-05	E04837	140	S1005J1I
2015-08-05	E04148	140	S1005KB0
2015-08-05	E01585	140	S1005KA6
2015-08-05	E03971	140	S1005KBE
2015-08-05	E27062	140	S1005KR2
2015-08-05	E05236	140	S1005KJ2
2015-08-05	E05625	140	S1005JWT
2015-08-05	E03550	140	S1005KB5
2015-08-05	E04031	140	S1005KNU
2015-08-05	E04815	140	S1005KLL
2015-08-05	E02170	140	S1005KZ9
2015-08-05	E02931	140	S1005KJ0
2015-08-05	E03565	140	S1005JEA
2015-08-05	E03624	140	S1005HW5
2015-08-05	E02205	140	S1005JDS
2015-08-05	E04887	140	S1005K5B
2015-08-05	E30140	140	S1005EMF
2015-08-05	E01875	140	S1005K23
2015-08-05	E04011	140	S1005JZV
2015-08-05	E01793	140	S1005K9G
2015-08-05	E01777	140	S1005K5G
2015-08-05	E21342	140	S1005K2C
2015-08-05	E04018	140	S1005JY8
2015-08-05	E01968	140	S1005KRH
2015-08-05	E00984	140	S1005JQM
2015-08-05	E01743	140	S1005K8K
2015-08-05	E04038	140	S1005JX6
2015-08-05	E00058	140	S1005JC4
2015-08-05	E01035	140	S1005K3Y
2015-08-05	E01769	140	S1005JUH
2015-08-05	E01819	140	S1005K95
2015-08-05	E04856	140	S1005KFO
2015-08-05	E01544	140	S1005KG6
2015-08-05	E03640	140	S1005K2T
2015-08-05	E23492	140	S1005KDC
2015-08-05	E01059	140	S1005JGX
2015-08-05	E24545	140	S1005JVZ
2015-08-05	E01422	140	S1005JRU
2015-08-05	E02642	140	S1005K40
2015-08-05	E04925	140	S1005IKZ
2015-08-05	E02997	140	S1005JZR
2015-08-05	E05025	140	S1005JH7
2015-08-05	E01409	140	S1005JUM
2015-08-05	E24536	140	S1005KG2
2015-08-05	E01902	140	S1005KFD
2015-08-05	E02467	140	S1005JVR
2015-08-05	E04149	140	S1005K7F
2015-08-05	E02826	140	S1005KK6
2015-08-05	E00515	140	S1005JXB
2015-08-05	E04505	140	S1005JWC
2015-08-05	E01578	140	S1005JXU
2015-08-05	E04855	140	S1005JME
2015-08-05	E01750	140	S1005JCN
2015-08-05	E02535	140	S1005KH1
2015-08-05	E01577	140	S1005KIU
2015-08-05	E05028	140	S1005KD3
2015-08-05	E00783	140	S1005JVI
2015-08-05	E05211	140	S1005J68
2015-08-05	E00428	140	S1005K26
2015-08-05	E02542	140	S1005HP2
2015-08-05	E02143	140	S1005KLS
2015-08-05	E02168	140	S1005J2F
2015-08-06	E26707	140	S1005JJ5
2015-08-06	E01798	140	S1005KH6
2015-08-06	E01151	140	S1005K58
2015-08-06	E05045	140	S1005LVA
2015-08-06	E01284	140	S1005KHI
2015-08-06	E00227	140	S1005KHM
2015-08-06	E25867	140	S1005L4M
2015-08-06	E01907	140	S1005K6B
2015-08-06	E01647	140	S1005L4O
2015-08-06	E01157	140	S1005KUZ
2015-08-06	E02127	140	S1005KAJ
2015-08-06	E01693	140	S1005LO1
2015-08-06	E01802	140	S1005KJ4
2015-08-06	E04032	140	S1005KLE
2015-08-06	E02154	140	S1005L4I
2015-08-06	E02194	140	S1005KWQ
2015-08-06	E01533	140	S1005KVJ
2015-08-06	E00990	140	S1005KAY
2015-08-06	E01602	140	S1005JV4
2015-08-06	E00836	140	S1005LQK
2015-08-06	E04284	140	S1005KYE
2015-08-06	E01225	140	S1005LPC
2015-08-06	E01108	140	S1005KHQ
2015-08-06	E31055	140	S1005LOZ
2015-08-06	E02167	140	S1005JWD
2015-08-06	E00272	140	S1005KRO
2015-08-06	E00056	140	S1005KTZ
2015-08-06	E04376	140	S1005HL2
2015-08-06	E05419	140	S1005LBK
2015-08-06	E02248	140	S1005JYR
2015-08-06	E01729	140	S1005LUE
2015-08-06	E05080	140	S1005J5R
2015-08-06	E24682	140	S1005M4V
2015-08-06	E01978	140	S1005KST
2015-08-06	E02183	140	S1005L7S
2015-08-06	E00693	140	S1005K5L
2015-08-06	E04430	140	S1005M2W
2015-08-06	E00994	140	S1005KWU
2015-08-06	E01753	140	S1005LIE
2015-08-06	E01256	140	S1005KQL
2015-08-06	E01563	140	S1005KAX
2015-08-06	E02004	140	S1005K1Z
2015-08-06	E30438	140	S1005K0D
2015-08-06	E05669	140	S1005JZM
2015-08-06	E02270	140	S1005KSO
2015-08-06	E02271	140	S1005K2X
2015-08-06	E05377	140	S1005LT0
2015-08-06	E02066	140	S1005K2J
2015-08-06	E02272	140	S1005L10
2015-08-06	E05657	140	S1005KIL
2015-08-06	E02158	140	S1005KWS
2015-08-06	E02081	140	S1005L0Q
2015-08-06	E00791	140	S1005L38
2015-08-06	E00937	140	S1005KQJ
2015-08-06	E05426	140	S1005LXM
2015-08-06	E00168	140	S1005JJ7
2015-08-06	E01673	140	S1005K66
2015-08-06	E01880	140	S1005JMG
2015-08-06	E00069	140	S1005KQO
2015-08-06	E02387	140	S1005M0V
2015-08-06	E01955	140	S1005JXQ
2015-08-06	E04848	140	S1005KLY
2015-08-06	E00176	140	S1005KK8
2015-08-06	E02163	140	S1005HOX
2015-08-06	E02390	140	S1005JV7
2015-08-06	E01411	140	S1005L30
2015-08-06	E01420	140	S1005JR4
2015-08-06	E02155	140	S1005L8T
2015-08-06	E02366	140	S1005KTK
2015-08-06	E00083	140	S1005IIY
2015-08-06	E01331	140	S1005K8H
2015-08-06	E05283	140	S1005KTP
2015-08-06	E02698	140	S1005K6U
2015-08-06	E01870	140	S1005JER
2015-08-06	E02274	140	S1005KGK
2015-08-06	E01204	140	S1005K1G
2015-08-06	E00511	140	S1005IE9
2015-08-06	E01060	140	S1005JUV
2015-08-06	E00824	140	S1005KSN
2015-08-06	E05651	140	S1005K86
2015-08-06	E02136	140	S1005KJK
2015-08-06	E02221	140	S1005JYW
2015-08-06	E02162	140	S1005JJB
2015-08-06	E01428	140	S1005IUT
2015-08-06	E01593	140	S1005KPS
2015-08-06	E00884	140	S1005K0J
2015-08-06	E02386	140	S1005KUA
2015-08-06	E05462	140	S1005KI0
2015-08-06	E01600	140	S1005KT1
2015-08-06	E01714	140	S1005L7X
2015-08-06	E01808	140	S1005L40
2015-08-06	E04788	140	S1005JRP
2015-08-06	E00356	140	S1005L3F
2015-08-06	E00730	140	S1005K0X
2015-08-06	E01966	140	S1005KL2
2015-08-06	E02412	140	S1005IJC
2015-08-06	E02955	140	S1005KMH
2015-08-06	E01379	140	S1005JVP
2015-08-06	E00082	140	S1005KFB
2015-08-06	E02713	140	S1005KSG
2015-08-06	E01405	140	S1005KEY
2015-08-06	E02201	140	S1005K5E
2015-08-06	E00334	140	S1005KMD
2015-08-06	E01047	140	S1005K10
2015-08-06	E05312	140	S1005K75
2015-08-06	E03507	120	S1005KSZ
2015-08-06	E23288	140	S1005KHK
2015-08-06	E03544	140	S1005JKG
2015-08-06	E01417	140	S1005KA5
2015-08-06	E01332	140	S1005KAT
2015-08-06	E00316	140	S1005KM0
2015-08-06	E01909	140	S1005KLA
2015-08-06	E01074	140	S1005LBF
2015-08-06	E02644	140	S1005JHE
2015-08-06	E05304	140	S1005J5D
2015-08-06	E01725	140	S1005KWW
2015-08-06	E02178	140	S1005KR8
2015-08-06	E02252	140	S1005KTF
2015-08-06	E03138	140	S1005LC1
2015-08-06	E00313	140	S1005JYM
2015-08-06	E01772	140	S1005KNV
2015-08-06	E02150	140	S1005KIH
2015-08-06	E03545	140	S1005JKI
2015-08-06	E02301	140	S1005JNT
2015-08-07	E27624	140	S1005N22
2015-08-07	E02228	140	S1005LA7
2015-08-07	E01981	140	S1005N1W
2015-08-07	E00060	140	S1005LN7
2015-08-07	E02385	140	S1005MY4
2015-08-07	E04504	140	S1005HVI
2015-08-07	E01233	140	S1005M6F
2015-08-07	E01828	140	S1005M5R
2015-08-07	E00604	140	S1005MDC
2015-08-07	E00872	140	S1005MX3
2015-08-07	E02123	140	S1005LDM
2015-08-07	E03945	140	S1005N1Z
2015-08-07	E00677	140	S1005L6J
2015-08-07	E01365	140	S1005LA0
2015-08-07	E03847	140	S1005M9M
2015-08-07	E01739	140	S1005KC9
2015-08-07	E03652	140	S1005M7B
2015-08-07	E00838	140	S1005M49
2015-08-07	E00832	140	S1005LJQ
2015-08-07	E05018	140	S1005N0Z
2015-08-07	E02175	140	S1005MCT
2015-08-07	E05414	140	S1005MQP
2015-08-07	E02377	140	S1005LQN
2015-08-07	E00550	140	S1005N08
2015-08-07	E01207	140	S1005KT8
2015-08-07	E00317	140	S1005LX8
2015-08-07	E02828	140	S1005LO4
2015-08-07	E01879	140	S1005MZG
2015-08-07	E04478	140	S1005MHM
2015-08-07	E01657	140	S1005K3E
2015-08-07	E01166	140	S1005L9K
2015-08-07	E02304	140	S1005M6P
2015-08-07	E05553	140	S1005LYX
2015-08-07	E01545	140	S1005MCC
2015-08-07	E02216	140	S1005LOH
2015-08-07	E00395	140	S1005LSE
2015-08-07	E02652	140	S1005MCK
2015-08-07	E00251	140	S1005LBH
2015-08-07	E02627	140	S1005K1J
2015-08-07	E31633	140	S1005KRI
2015-08-07	E05232	140	S1005ME2
2015-08-07	E21258	140	S1005MAE
2015-08-07	E05221	140	S1005MOA
2015-08-07	E01206	140	S1005LBJ
2015-08-07	E02453	140	S1005M3A
2015-08-07	E31167	140	S1005LRJ
2015-08-07	E02735	140	S1005HYC
2015-08-07	E00397	140	S1005M8O
2015-08-07	E01504	140	S1005MVS
2015-08-07	E05539	140	S1005LF7
2015-08-07	E02686	140	S1005LWK
2015-08-07	E02144	140	S1005M4J
2015-08-07	E01301	140	S1005MKV
2015-08-07	E02770	140	S1005M5V
2015-08-07	E02219	140	S1005MDB
2015-08-07	E01161	140	S1005LMP
2015-08-07	E00883	140	S1005LGE
2015-08-07	E01112	140	S1005ME6
2015-08-07	E03407	140	S1005LZQ
2015-08-07	E05518	140	S1005KED
2015-08-07	E25665	140	S1005LAC
2015-08-07	E01929	140	S1005M6I
2015-08-07	E00660	140	S1005LNQ
2015-08-07	E00024	140	S1005LNX
2015-08-07	E00233	140	S1005LX4
2015-08-07	E01584	140	S1005LO0
2015-08-07	E00097	140	S1005LOX
2015-08-07	E01775	140	S1005LHR
2015-08-07	E02241	140	S1005MQL
2015-08-07	E02739	140	S1005LEG
2015-08-07	E01580	140	S1005L7P
2015-08-07	E03969	140	S1005L33
2015-08-07	E00540	140	S1005LT6
2015-08-07	E02203	140	S1005LU7
2015-08-07	E01847	140	S1005KE7
2015-08-07	E00086	140	S1005LNI
2015-08-07	E02650	140	S1005M4L
2015-08-07	E04348	140	S1005LZB
2015-08-07	E01127	140	S1005J59
2015-08-07	E02802	140	S1005LZZ
2015-08-07	E00878	140	S1005LPX
2015-08-07	E03251	140	S1005LS7
2015-08-07	E02475	140	S1005MAN
2015-08-07	E01699	140	S1005KGB
2015-08-07	E00112	140	S1005LJL
2015-08-07	E01282	140	S1005KNH
2015-08-07	E00544	140	S1005HO9
2015-08-07	E01514	140	S1005LXE
2015-08-07	E00709	140	S1005MEG
2015-08-07	E00085	140	S1005IEX
2015-08-07	E02435	140	S1005LA3
2015-08-07	E01935	140	S1005LW2
2015-08-07	E01643	140	S1005MKM
2015-08-07	E01008	140	S1005MCQ
2015-08-07	E01601	140	S1005KHL
2015-08-07	E01541	140	S1005LHO
2015-08-07	E01020	140	S1005LDS
2015-08-07	E05443	140	S1005JFG
2015-08-07	E02306	140	S1005MDD
2015-08-07	E00474	140	S1005KO5
2015-08-07	E05485	140	S1005MWM
2015-08-07	E31023	140	S1005JWY
2015-08-07	E00322	140	S1005MTM
2015-08-07	E01461	140	S1005L9H
2015-08-07	E27208	140	S1005LB6
2015-08-07	E23250	140	S1005KGI
2015-08-07	E00949	140	S1005M35
2015-08-07	E02380	140	S1005LTU
2015-08-07	E02616	140	S1005JDP
2015-08-07	E02410	140	S1005MXD
2015-08-07	E02225	140	S1005LUN
2015-08-07	E02147	140	S1005M2S
2015-08-07	E00942	140	S1005LC7
2015-08-07	E01773	140	S1005LFX
2015-08-07	E05561	140	S1005MXZ
2015-08-07	E00067	140	S1005M7G
2015-08-07	E01137	140	S1005LBS
2015-08-07	E00854	140	S1005LGL
2015-08-07	E05640	140	S1005L3G
2015-08-07	E00541	140	S1005MXW
2015-08-07	E01202	140	S1005M8R
2015-08-07	E00436	140	S1005MHQ
2015-08-07	E02658	140	S1005M5N
