コード	企業名	sector	industry	上場後の取引量	現在何倍株	最大何倍株	3,5,7,10,N倍まで何年	2倍まで何年	3倍まで何年	4倍まで何年	5倍まで何年	6倍まで何年	7倍まで何年	8倍まで何年	9倍まで何年	10倍まで何年
7046	テクノスデータサイエンス・エンジニアリング	技術	情報技術サービス	13697600	0.4	2.6	"-1
-1
-1
-1
-0.48"	-0.48	-1	-1	-1	-1	-1	-1	-1	-1
1450	田中建設工業	産業	工学・建設	2976400	2.3	2.8	"-1
-1
-1
-1
3.59"	0.96	-1	-1	-1	-1	-1	-1	-1	-1
7045	ツクイスタッフ			-1				-1	-1	-1	-1	-1	-1	-1	-1	-1
2970	グッドライフカンパニー	不動産	不動産サービス	5018400	4.8	10.7	"1.16
5.1
5.17
5.26
5.26"	1.0	1.16	1.78	5.1	5.14	5.17	5.18	5.18	5.26
7670	オーウエル	産業	コングロマリット	18950900	1.6	2.4	"-1
-1
-1
-1
5.25"	5.2	-1	-1	-1	-1	-1	-1	-1	-1
1449	FUJIジャパン			-1				-1	-1	-1	-1	-1	-1	-1	-1	-1
4423	アルテリア・ネットワークス			-1				-1	-1	-1	-1	-1	-1	-1	-1	-1
7044	ピアラ	通信サービス	広告代理店	20633200	0.3	2.6	"-1
-1
-1
-1
1.17"	-0.65	-1	-1	-1	-1	-1	-1	-1	-1
7043	アルー	産業	人材派遣・雇用サービス	11247000	0.9	2.4	"-1
-1
-1
-1
1.73"	-0.48	-1	-1	-1	-1	-1	-1	-1	-1
3498	霞ヶ関キャピタル	産業	コングロマリット	8896000	22.5	33.8	"0.8
0.81
2.86
2.92
5.4"	-0.08	0.8	0.81	0.81	0.82	2.86	2.88	2.9	2.92
7042	アクセスグループ・ホールディングス	消費者循環	個人サービス	5593500	0.9	3.3	"-0.77
-1
-1
-1
-0.77"	-0.77	-0.77	-1	-1	-1	-1	-1	-1	-1
4422	VALUENEX	産業	コンサルティングサービス	13721100	0.4	3.3	"-0.92
-1
-1
-1
-0.92"	-0.93	-0.92	-1	-1	-1	-1	-1	-1	-1
3497	リーガル不動産	不動産	不動産サービス	7273400	1.4	2.0	"-1
-1
-1
-1
-0.17"	-1	-1	-1	-1	-1	-1	-1	-1	-1
4421	ディ・アイ・システム	技術	情報技術サービス	10789200	1.5	3.1	"-0.18
-1
-1
-1
-0.18"	-0.18	-0.18	-1	-1	-1	-1	-1	-1	-1
9279	ギフト	消費者循環	レストラン	21443200	5.7	6.0	"3.88
5.37
-1
-1
6.04"	0.59	3.88	4.5	5.37	-1	-1	-1	-1	-1
7805	プリントネット	産業	専門ビジネスサービス	21324300	1.3	4.5	"-0.98
-1
-1
-1
-0.98"	-0.98	-0.98	-0.98	-1	-1	-1	-1	-1	-1
4420	イーソル	技術	電子機器・コンピュータ流通	100396800	0.7	2.8	"-1
-1
-1
-1
1.07"	0.4	-1	-1	-1	-1	-1	-1	-1	-1
4598	Delta-Fly Pharma	ヘルスケア	バイオテクノロジー	2370300	0.4	3.6	"-0.82
-1
-1
-1
-0.82"	-0.82	-0.82	-1	-1	-1	-1	-1	-1	-1
7041	CRGホールディングス	産業	人材派遣・雇用サービス	15343100	0.8	3.3	"-0.88
-1
-1
-1
-0.88"	-0.88	-0.88	-1	-1	-1	-1	-1	-1	-1
7039	ブリッジインターナショナル	産業	コンサルティングサービス	13375000	1.2	3.3	"0.77
-1
-1
-1
0.81"	-0.96	0.77	-1	-1	-1	-1	-1	-1	-1
3612	ワールド	消費者循環	百貨店	14846800	1.6	2.3	"-1
-1
-1
-1
0.88"	-0.24	-1	-1	-1	-1	-1	-1	-1	-1
7038	フロンティア・マネジメント	産業	専門ビジネスサービス	36816800	1.5	6.4	"-0.68
1.21
-1
-1
1.34"	-0.69	-0.68	1.13	1.21	1.31	-1	-1	-1	-1
9285	東京インフラ・エネルギー投資法人	公共事業	Utilities—Renewable	25062	0.8	1.5	"-1
-1
-1
-1
0.86"	-1	-1	-1	-1	-1	-1	-1	-1	-1
6233	極東産機	産業	特殊産業機械	33555200	1.0	2.8	"-1
-1
-1
-1
-0.9"	-0.9	-1	-1	-1	-1	-1	-1	-1	-1
7326	SBIインシュアランスグループ	金融サービス	Insurance—Diversified	11291100	1.2	2.4	"-1
-1
-1
-1
-0.24"	-0.24	-1	-1	-1	-1	-1	-1	-1	-1
4398	ブロードバンドセキュリティ	技術	情報技術サービス	32539300	1.0	2.5	"-1
-1
-1
-1
-0.89"	-0.9	-1	-1	-1	-1	-1	-1	-1	-1
7325	アイリックコーポレーション	金融サービス	Insurance—Life	8043200	0.8	2.5	"-1
-1
-1
-1
0.4"	0.23	-1	-1	-1	-1	-1	-1	-1	-1
7036	イーエムネットジャパン	通信サービス	広告代理店	21826000	1.4	7.6	"2.51
2.68
2.97
-1
2.97"	-0.26	2.51	2.67	2.68	2.95	2.97	-1	-1	-1
7037	テノ．ホールディングス	ヘルスケア	医療施設	6851700	0.9	3.0	"-1
-1
-1
-1
1.82"	1.07	-1	-1	-1	-1	-1	-1	-1	-1
3496	アズーム	不動産	不動産サービス	22446400	14.3	15.6	"-0.94
1.26
2.22
3.24
4.07"	-0.94	-0.94	-0.91	1.26	2.21	2.22	2.97	3.21	3.24
3495	香陵住販	不動産	不動産サービス	2717600	3.3	3.4	"4.61
-1
-1
-1
5.9"	2.22	4.61	-1	-1	-1	-1	-1	-1	-1
3494	マリオン	不動産	不動産サービス	8901500	2.4	3.9	"4.9
-1
-1
-1
5.14"	-0.28	4.9	-1	-1	-1	-1	-1	-1	-1
3493	伊藤忠アドバンス・ロジスティクス投資法人	不動産	REIT—Industrial	224675	1.6	2.5	"-1
-1
-1
-1
3.03"	1.54	-1	-1	-1	-1	-1	-1	-1	-1
9275	ナルミヤ・インターナショナル	消費者循環	衣料品製造	5738900	1.5	1.6	"-1
-1
-1
-1
5.34"	-1	-1	-1	-1	-1	-1	-1	-1	-1
7035	and factory	技術	Software—Application	34971000	0.1	1.6	"-1
-1
-1
-1
0.16"	-1	-1	-1	-1	-1	-1	-1	-1	-1
4397	チームスピリット	技術	Software—Application	54770400	0.5	4.5	"0.46
-1
-1
-1
0.78"	0.15	0.46	0.61	-1	-1	-1	-1	-1	-1
4396	システムサポート	技術	情報技術サービス	21964400	4.9	6.2	"1.01
1.41
-1
-1
1.49"	-0.4	1.01	1.14	1.41	1.44	-1	-1	-1	-1
5699	イボキン	産業	廃棄物管理	19719400	1.8	4.9	"2.48
-1
-1
-1
2.79"	0.43	2.48	2.73	-1	-1	-1	-1	-1	-1
3492	タカラレーベン不動産投資法人	不動産	REIT—Diversified	294297	1.2	1.8	"-1
-1
-1
-1
2.53"	-1	-1	-1	-1	-1	-1	-1	-1	-1
7034	プロレド・パートナーズ	産業	コンサルティングサービス	56442800	0.3	3.8	"1.75
-1
-1
-1
2.11"	0.08	1.75	-1	-1	-1	-1	-1	-1	-1
4395	アクリート	通信サービス	電気通信サービス	44239500	1.2	5.7	"2.55
3.96
-1
-1
3.97"	-0.41	2.55	3.73	3.96	-1	-1	-1	-1	-1
4394	エクスモーション	技術	情報技術サービス	36693400	0.6	2.4	"-1
-1
-1
-1
-0.25"	-0.43	-1	-1	-1	-1	-1	-1	-1	-1
3491	GA technologies	通信サービス	インターネットコンテンツ・情報	99747600	1.6	5.2	"1.67
2.14
-1
-1
2.14"	-0.24	1.67	1.95	2.14	-1	-1	-1	-1	-1
4393	バンク・オブ・イノベーション	通信サービス	電子ゲーム・マルチメディア	21509500	4.1	12.0	"1.21
3.4
3.4
3.41
3.42"	-0.55	1.21	1.23	3.4	3.4	3.4	3.41	3.41	3.41
7033	マネジメントソリューションズ	産業	コンサルティングサービス	58921200	7.2	19.0	"0.58
1.83
2.15
2.84
3.78"	0.41	0.58	1.33	1.83	2.08	2.15	2.38	2.82	2.84
7806	MTG	消費者防衛	家庭用品・個人用品	25654800	1.7	6.8	"-0.96
-0.96
-1
-1
-0.96"	-0.96	-0.96	-0.96	-0.96	-0.96	-1	-1	-1	-1
1446	キャンディル	産業	工学・建設	13390800	1.4	2.5	"-1
-1
-1
-1
1.22"	0.79	-1	-1	-1	-1	-1	-1	-1	-1
7030	スプリックス	消費者防衛	教育・訓練サービス	22380100	0.5	1.8	"-1
-1
-1
-1
-0.92"	-1	-1	-1	-1	-1	-1	-1	-1	-1
7032	パデコ			-1				-1	-1	-1	-1	-1	-1	-1	-1	-1
7031	インバウンドテック	産業	専門ビジネスサービス	8564100	1.0	2.7	"-1
-1
-1
-1
-0.75"	-0.75	-1	-1	-1	-1	-1	-1	-1	-1
4390	IPS	通信サービス	電気通信サービス	92352500	2.9	3.6	"1.59
-1
-1
-1
1.72"	-0.95	1.59	-1	-1	-1	-1	-1	-1	-1
4388	エーアイ	技術	通信機器	16713900	0.4	2.5	"-1
-1
-1
-1
-0.49"	-0.49	-1	-1	-1	-1	-1	-1	-1	-1
4389	プロパティデータバンク	技術	Software—Application	9599100	2.7	5.5	"1.61
1.81
-1
-1
1.81"	-0.5	1.61	1.65	1.81	-1	-1	-1	-1	-1
9274	国際紙パルプ商事	基礎材料	紙・紙製品	96522000	3.4	5.1	"3.64
3.9
-1
-1
3.9"	-0.46	3.64	3.71	3.9	-1	-1	-1	-1	-1
6580	ライトアップ	産業	専門ビジネスサービス	9469200	3.3	9.7	"-0.66
1.99
2.09
-1
2.7"	-0.66	-0.66	-0.65	1.99	2.0	2.09	2.13	2.67	-1
4387	ZUU	技術	Software—Application	39342000	0.5	3.2	"-0.87
-1
-1
-1
-0.87"	-0.9	-0.87	-1	-1	-1	-1	-1	-1	-1
9273	コーア商事ホールディングス	ヘルスケア	Drug Manufacturers—Specialty & Generic	47013600	3.7	5.8	"1.23
1.64
-1
-1
3.04"	-0.61	1.23	1.55	1.64	-1	-1	-1	-1	-1
4386	SIG	技術	情報技術サービス	15060900	1.2	2.7	"-1
-1
-1
-1
1.82"	-0.51	-1	-1	-1	-1	-1	-1	-1	-1
6579	ログリー	通信サービス	インターネットコンテンツ・情報	19311800	0.3	4.9	"1.34
-1
-1
-1
1.36"	-0.92	1.34	1.34	-1	-1	-1	-1	-1	-1
4385	メルカリ	消費者循環	インターネット小売	147881400	1.2	4.3	"-0.52
-1
-1
-1
2.91"	-0.52	-0.52	2.82	-1	-1	-1	-1	-1	-1
4384	ラクスル	産業	専門ビジネスサービス	109610600	1.2	3.6	"3.28
-1
-1
-1
3.47"	0.73	3.28	-1	-1	-1	-1	-1	-1	-1
6578	エヌリンクス	産業	コングロマリット	8142600	0.8	2.6	"-1
-1
-1
-1
-0.19"	-0.66	-1	-1	-1	-1	-1	-1	-1	-1
6577	ベストワンドットコム	消費者循環	旅行サービス	2667600	1.3	3.6	"-0.67
-1
-1
-1
-0.67"	-0.67	-0.67	-1	-1	-1	-1	-1	-1	-1
7323	アイペット損害保険			-1				-1	-1	-1	-1	-1	-1	-1	-1	-1
4382	HEROZ	技術	Software—Application	28564000	0.3	3.3	"-0.58
-1
-1
-1
-0.58"	-0.58	-0.58	-1	-1	-1	-1	-1	-1	-1
6574	コンヴァノ	消費者循環	個人サービス	12085300	2.8	3.9	"-0.93
-1
-1
-1
5.52"	-0.93	-0.93	-1	-1	-1	-1	-1	-1	-1
6575	ヒューマン・アソシエイツ・ホールディングス			-1				-1	-1	-1	-1	-1	-1	-1	-1	-1
4381	ビープラッツ	技術	Software—Application	17771600	0.2	2.6	"-1
-1
-1
-1
0.75"	-0.07	-1	-1	-1	-1	-1	-1	-1	-1
9272	ブティックス	消費者循環	インターネット小売	35602400	2.0	4.5	"4.07
-1
-1
-1
4.52"	2.68	4.07	4.47	-1	-1	-1	-1	-1	-1
7320	日本リビング保証	技術	Software—Application	3642000	5.5	6.0	"1.78
2.76
-1
-1
2.87"	-0.73	1.78	2.45	2.76	2.87	-1	-1	-1	-1
9271	和心	消費者循環	衣料品小売	4011600	0.5	6.1	"-0.74
-0.47
-1
-1
-0.46"	-0.74	-0.74	-0.74	-0.47	-0.46	-1	-1	-1	-1
3490	アズ企画設計	不動産	不動産サービス	3078100	2.0	4.3	"-0.75
-1
-1
-1
-0.74"	-0.75	-0.75	-0.75	-1	-1	-1	-1	-1	-1
6573	アジャイルメディア・ネットワーク	通信サービス	広告代理店	59966100	0.3	5.6	"-0.88
-0.87
-1
-1
-0.87"	-0.88	-0.88	-0.88	-0.87	-1	-1	-1	-1	-1
6572	RPAホールディングス	技術	情報技術サービス	84082000	0.2	2.9	"-1
-1
-1
-1
0.77"	0.67	-1	-1	-1	-1	-1	-1	-1	-1
6571	"キュービーネット
ホールディングス"	消費者循環	個人サービス	16121900	0.6	1.6	"-1
-1
-1
-1
0.94"	-1	-1	-1	-1	-1	-1	-1	-1	-1
9450	ファイバーゲート	通信サービス	電気通信サービス	85523200	1.6	4.8	"0.99
-1
-1
-1
2.72"	0.87	0.99	2.5	-1	-1	-1	-1	-1	-1
9270	SOU	消費者循環	専門小売	55118400	0.4	3.0	"-1
-1
-1
-1
2.7"	0.52	-1	-1	-1	-1	-1	-1	-1	-1
3447	信和	産業	金属製造	11533000	0.9	1.2	"-1
-1
-1
-1
1.04"	-1	-1	-1	-1	-1	-1	-1	-1	-1
6570	共和コーポレーション	消費者循環	レジャー	6575400	2.0	2.1	"-1
-1
-1
-1
-0.63"	-0.77	-1	-1	-1	-1	-1	-1	-1	-1
3489	フェイスネットワーク	不動産	不動産サービス	21867000	5.1	6.0	"-0.78
5.1
-1
-1
5.56"	-0.78	-0.78	4.45	5.1	5.56	-1	-1	-1	-1
6569	日総工産			-1				-1	-1	-1	-1	-1	-1	-1	-1	-1
6568	神戸天然物化学	基礎材料	化学製品	42307800	0.8	3.4	"-0.74
-1
-1
-1
-0.72"	-0.78	-0.74	-1	-1	-1	-1	-1	-1	-1
6567	SERIOホールディングス			-1				-1	-1	-1	-1	-1	-1	-1	-1	-1
3446	ジェイテックコーポレーション	ヘルスケア	医療機器・用品	19507400	0.5	4.3	"-0.82
-1
-1
-1
-0.82"	-0.82	-0.82	-0.82	-1	-1	-1	-1	-1	-1
4380	Mマート	消費者防衛	食料品店	18062200	2.1	5.9	"-0.83
-0.83
-1
-1
-0.83"	-0.83	-0.83	-0.83	-0.83	-1	-1	-1	-1	-1
3488	ザイマックス・リート投資法人	不動産	REIT—Diversified	261867	1.3	1.5	"-1
-1
-1
-1
4.53"	-1	-1	-1	-1	-1	-1	-1	-1	-1
6234	世紀			-1				-1	-1	-1	-1	-1	-1	-1	-1	-1
3487	CREロジスティクスファンド投資法人	不動産	REIT—Diversified	206600	1.7	2.7	"-1
-1
-1
-1
3.02"	2.27	-1	-1	-1	-1	-1	-1	-1	-1
